架次,时间s,直连裕量dB,Q3-R01裕量dB,Q3-R02裕量dB,Q3-R03裕量dB
Q2-014,1990.2190017146131,32.0635797341497,,4.597827124580647,
Q2-014,1991.2187711753422,31.771719884759534,,4.597827124580647,
Q2-014,1992.2185406360716,31.48698117988809,,4.597827124580647,
Q2-014,1993.218310096801,31.209202812095057,,4.597827124580647,
Q2-014,1994.2180795575302,30.93820317966592,,4.597827124580647,
Q2-014,1995.2178490182596,30.67378699741637,,4.597827124580647,
Q2-014,1996.217618478989,30.415750765421052,,4.597827124580647,
Q2-014,1997.2173879397183,30.163886947661254,,4.597827124580647,
Q2-014,1998.2171574004476,29.917987139425833,,4.597827124580647,
Q2-014,1999.216926861177,29.677844443643863,,4.597827124580647,
Q2-014,2000.2166963219063,29.44325522951401,,4.597827124580647,
Q2-014,2001.2164657826356,29.214020410045507,,4.597827124580647,
Q2-014,2002.216235243365,28.989946345913495,,4.597827124580647,
Q2-014,2003.2160047040943,28.770845459828024,,4.597827124580647,
Q2-014,2004.2157741648236,28.55653662761017,,4.597827124580647,
Q2-014,2005.215543625553,28.346845398119356,,4.597827124580647,
Q2-014,2006.215313086282,28.14160408250497,,4.597827124580647,
Q2-014,2007.2150825470114,27.940651744903647,,4.597827124580647,
Q2-014,2008.2148520077408,27.743834119553185,,4.597827124580647,
Q2-014,2009.21462146847,27.55100347372145,,4.597827124580647,
Q2-014,2010.2143909291995,27.36201843182782,,4.597827124580647,
Q2-014,2011.2141603899288,27.17674377259138,,4.597827124580647,
Q2-014,2012.2139298506581,26.995050208296234,,4.597827124580647,
Q2-014,2013.2136993113875,26.81681415332136,,4.597827124580647,
Q2-014,2014.2134687721168,26.641917487457846,,4.597827124580647,
Q2-014,2015.2132382328462,26.470247317955028,,4.597827124580647,
Q2-014,2016.2130076935755,26.301695743567407,,4.597827124580647,
Q2-014,2017.2127771543048,26.136159622864554,,4.597827124580647,
Q2-014,2018.2125466150342,25.973540348464695,,4.597827124580647,
Q2-014,2019.2123160757635,25.8137436283415,,4.597827124580647,
Q2-014,2020.2120855364929,25.65667927515048,,4.597827124580647,
Q2-014,2021.211854997222,25.502261003905517,,4.597827124580647,
Q2-014,2022.2116244579513,25.35040623836342,,4.597827124580647,
Q2-014,2023.2113939186806,25.201035926291937,,4.597827124580647,
Q2-014,2024.21116337941,25.054074363400815,,4.597827124580647,
Q2-014,2025.2109328401393,24.909449025996167,,4.597827124580647,
Q2-014,2026.2107023008687,24.767090412056817,,4.597827124580647,
Q2-014,2027.210471761598,24.626931890461563,,4.597827124580647,
Q2-014,2028.2102412223273,24.488909558094463,,4.597827124580647,
Q2-014,2029.2100106830567,24.35296210457969,,4.597827124580647,
Q2-014,2030.209780143786,24.219030684187445,,4.597827124580647,
Q2-014,2031.2095496045154,24.08705879464648,,4.597827124580647,
Q2-014,2032.2093190652447,23.95699216254181,,4.597827124580647,
Q2-014,2033.209088525974,23.828778634947867,,4.597827124580647,
Q2-014,2034.2088579867034,23.702368076892228,,4.597827124580647,
Q2-014,2035.2086274474327,23.577712274494985,,4.597827124580647,
Q2-014,2036.2083969081618,23.45476484331907,,4.597827124580647,
Q2-014,2037.2081663688912,23.33348114170495,,4.597827124580647,
Q2-014,2038.2079358296205,23.213818188866213,,4.597827124580647,
Q2-014,2039.2077052903498,23.09573458734768,,4.597827124580647,
Q2-014,2040.2074747510792,22.979190449700624,,4.597827124580647,
Q2-014,2041.2072442118085,22.864147329103446,,4.597827124580647,
Q2-014,2042.2070136725379,22.75056815368731,,4.597827124580647,
Q2-014,2043.2067831332672,22.638417164325233,,4.597827124580647,
Q2-014,2044.2065525939965,22.527659855781465,,4.597827124580647,
Q2-014,2045.206322054726,22.418262920907992,,4.597827124580647,
Q2-014,2046.2060915154552,22.310194197766847,,4.597827124580647,
Q2-014,2047.2058609761846,22.203422619539964,,4.597827124580647,
Q2-014,2048.205630436914,22.09791816700543,,4.597827124580647,
Q2-014,2049.205399897643,21.993651823463836,,4.597827124580647,
Q2-014,2050.2051693583726,21.890595531935716,,4.597827124580647,
Q2-014,2051.2049388191017,21.7887221546071,,4.597827124580647,
Q2-014,2052.2047082798313,21.688005434245426,,4.597827124580647,
Q2-014,2053.2044777405604,21.58841995756292,,4.597827124580647,
Q2-014,2054.20424720129,21.48994112042969,,4.597827124580647,
Q2-014,2055.204016662019,21.39254509478492,,4.597827124580647,
Q2-014,2056.2037861227486,21.296208797143436,,4.597827124580647,
Q2-014,2057.2035555834777,21.200909858690352,,4.597827124580647,
Q2-014,2058.2033250442073,21.106626596776422,,4.597827124580647,
Q2-014,2059.2030945049364,21.013337987767514,,4.597827124580647,
Q2-014,2060.2028639656655,20.921023641252475,,4.597827124580647,
Q2-014,2061.202633426395,20.82966377540538,,4.597827124580647,
Q2-014,2062.202402887124,20.73923919350291,,4.597827124580647,
Q2-014,2063.202172347854,20.649731261596685,,4.597827124580647,
Q2-014,2064.201941808583,20.561121887152467,,4.597827124580647,
Q2-014,2065.2017112693125,20.47339349868055,,4.597827124580647,
Q2-014,2066.2014807300416,20.386529026330024,,4.597827124580647,
Q2-014,2067.201250190771,20.300511883322443,,4.597827124580647,
Q2-014,2068.2010196515002,20.215325948208687,,4.597827124580647,
Q2-014,2069.20078911223,20.130955547964874,,4.597827124580647,
Q2-014,2070.200558572959,20.047385441796564,,4.597827124580647,
Q2-014,2071.2003280336885,19.96460080564175,,4.597827124580647,
Q2-014,2072.2000974944176,19.88258721739436,,4.597827124580647,
Q2-014,2073.199866955147,19.8013306427263,,4.597827124580647,
Q2-014,2074.1996364158763,19.72081742151765,,4.597827124580647,
Q2-014,2075.199405876606,19.641034254900276,,4.597827124580647,
Q2-014,2076.199175337335,19.56196819281695,,4.597827124580647,
Q2-014,2077.198944798064,19.48360662208114,,4.597827124580647,
Q2-014,2078.1987142587936,19.405937255010883,,4.597827124580647,
Q2-014,2079.1984837195228,19.3289481184556,,4.597827124580647,
Q2-014,2080.1982531802523,19.252627543293883,,4.597827124580647,
Q2-014,2081.1980226409814,19.176964154389097,,4.597827124580647,
Q2-014,2082.197792101711,19.101946860917025,,4.597827124580647,
Q2-014,2083.19756156244,19.02756484708381,,4.597827124580647,
Q2-014,2084.1973310231697,18.953807563239423,,4.597827124580647,
Q2-014,2085.197100483899,18.88066471731932,,4.597827124580647,
